Date,Open,High,Low,Close,Volume
Tue Jun 22 20:00:00 2021,32615.77,32813.06,32196.31,32545.26,135.99099698
Tue Jun 22 21:00:00 2021,32547.57,33867.44,31670.89,33716.47,395.13062097
Tue Jun 22 22:00:00 2021,33683.32,34437.61,33580.04,34042.41,517.68424551
Tue Jun 22 23:00:00 2021,34039.5,34198.72,33763.19,33842.66,105.25126349
Wed Jun 23 00:00:00 2021,33849.19,34040.74,33714.79,34015.97,62.27623211
Wed Jun 23 01:00:00 2021,34035.14,34332.6,33750.61,33798.08,147.0873684
Wed Jun 23 02:00:00 2021,33858.29,34389.27,33615.83,34347.14,158.22601778
Wed Jun 23 03:00:00 2021,34349.42,34404.49,33819.2,33925.02,210.91779235
Wed Jun 23 04:00:00 2021,33895.22,34215.58,33831.54,34001.24,234.13575276
Wed Jun 23 05:00:00 2021,34008.49,34292.13,33724.18,33760.89,308.18577997
Wed Jun 23 06:00:00 2021,33739.87,34133.09,33691.1,33931.12,267.58777166
Wed Jun 23 07:00:00 2021,33956.0,34329.42,33874.7,34244.26,126.62427718
Wed Jun 23 08:00:00 2021,34250.14,34526.69,33858.69,33943.06,148.73740504
Wed Jun 23 09:00:00 2021,33935.05,34232.99,33854.1,34227.88,423.57850401
Wed Jun 23 10:00:00 2021,34235.48,35000.0,33897.93,34016.3,634.41456392
Wed Jun 23 11:00:00 2021,33999.92,34215.84,33739.28,34074.95,185.34264086
Wed Jun 23 12:00:00 2021,34089.5,34093.57,33421.95,33489.3,260.02694372
Wed Jun 23 13:00:00 2021,33489.3,33949.0,33246.73,33710.7,194.27188849
Wed Jun 23 14:00:00 2021,33704.78,33753.5,33524.0,33620.24,71.54749431
Wed Jun 23 15:00:00 2021,33585.95,33588.69,32916.0,33275.47,258.38472286
Wed Jun 23 16:00:00 2021,33279.88,33575.43,32874.82,32898.7,198.06537113
Wed Jun 23 17:00:00 2021,32897.81,33301.54,32736.28,33058.42,277.20829227
Wed Jun 23 18:00:00 2021,33061.2,33769.0,33006.51,33367.52,177.53732181
Wed Jun 23 19:00:00 2021,33355.42,33611.12,33124.62,33478.09,365.41108001
Wed Jun 23 20:00:00 2021,33487.25,33735.76,33249.99,33652.28,127.94794338
Wed Jun 23 21:00:00 2021,33693.99,33845.47,33170.3,33211.09,191.69193916
Wed Jun 23 22:00:00 2021,33182.26,33356.01,32523.3,32614.08,231.87305952
Wed Jun 23 23:00:00 2021,32625.19,32857.69,32318.2,32482.71,303.42122369
Thu Jun 24 00:00:00 2021,32502.49,32854.86,32379.09,32601.63,197.95259694
Thu Jun 24 01:00:00 2021,32554.89,32788.02,32314.37,32556.15,136.12484869
Thu Jun 24 02:00:00 2021,32563.59,33001.0,32477.26,32988.11,172.73129735
Thu Jun 24 03:00:00 2021,33007.19,33201.0,32730.74,32990.48,135.94844413
Thu Jun 24 04:00:00 2021,32990.48,33239.77,32791.85,32841.02,154.99437872
Thu Jun 24 05:00:00 2021,32857.11,33388.28,32810.43,33359.48,235.60052127
Thu Jun 24 06:00:00 2021,33375.22,33558.15,33199.05,33265.68,227.44366405
Thu Jun 24 07:00:00 2021,33265.67,33396.39,33137.44,33222.45,138.54355869
Thu Jun 24 08:00:00 2021,33214.74,33907.07,33210.83,33859.1,209.57066043
Thu Jun 24 09:00:00 2021,33872.87,34242.66,33821.91,34075.98,374.35557295
Thu Jun 24 10:00:00 2021,34092.88,34129.2,33750.61,34104.19,165.89338355
Thu Jun 24 11:00:00 2021,34071.71,34146.29,33845.43,34047.1,117.14483209
Thu Jun 24 12:00:00 2021,34062.6,34600.0,33880.0,33901.93,377.49732562
Thu Jun 24 13:00:00 2021,33954.46,34535.9,33767.92,34519.81,194.38742391
Thu Jun 24 14:00:00 2021,34547.39,35175.27,34547.39,35002.72,282.16221947
Thu Jun 24 15:00:00 2021,35007.9,35289.0,34837.15,34892.95,286.36520464
Thu Jun 24 16:00:00 2021,34922.21,34922.21,34687.84,34858.8,289.61758374
Thu Jun 24 17:00:00 2021,34865.22,34997.26,34691.4,34875.84,122.77952766
Thu Jun 24 18:00:00 2021,34837.32,34896.52,34652.95,34788.49,45.19109139
Thu Jun 24 19:00:00 2021,34736.16,34816.42,34491.3,34734.68,88.06628785
Thu Jun 24 20:00:00 2021,34769.14,34832.0,34524.29,34649.32,46.47053901
Thu Jun 24 21:00:00 2021,34652.68,35131.58,34580.27,34580.27,147.40777585
Thu Jun 24 22:00:00 2021,34583.05,34819.58,34212.5,34819.58,89.45521338
Thu Jun 24 23:00:00 2021,34830.53,35517.22,34830.53,35161.32,243.88306242
Fri Jun 25 00:00:00 2021,35144.96,35223.54,34807.19,35094.57,93.63358013
Fri Jun 25 01:00:00 2021,35050.0,35089.0,34636.49,34733.1,57.19477474
Fri Jun 25 02:00:00 2021,34780.9,34871.96,34327.54,34479.52,69.25198776
Fri Jun 25 03:00:00 2021,34449.63,34570.91,34050.0,34448.22,148.79250575
Fri Jun 25 04:00:00 2021,34393.43,34429.0,33970.0,34304.52,391.11179597
Fri Jun 25 05:00:00 2021,34304.52,34388.39,33940.0,34277.51,218.98546838
Fri Jun 25 06:00:00 2021,34264.8,34477.08,33707.5,33726.35,202.90626489
Fri Jun 25 07:00:00 2021,33744.43,33940.61,33519.01,33746.85,181.83641659
Fri Jun 25 08:00:00 2021,33741.25,33865.81,33227.32,33274.02,190.49037303
Fri Jun 25 09:00:00 2021,33291.0,33559.66,32804.39,33072.77,206.42836462
Fri Jun 25 10:00:00 2021,33064.68,33195.43,32649.56,32986.6,190.52407181
Fri Jun 25 11:00:00 2021,32978.05,33455.84,32547.01,32778.48,354.35078648
Fri Jun 25 12:00:00 2021,32813.6,32949.7,32346.4,32607.12,416.9217707
Fri Jun 25 13:00:00 2021,32581.2,32895.5,31616.95,31914.44,323.14474569
Fri Jun 25 14:00:00 2021,31908.72,32236.03,31500.0,31680.06,250.99600523
Fri Jun 25 15:00:00 2021,31689.55,32292.37,31500.0,32071.84,224.13636366
Fri Jun 25 16:00:00 2021,32112.3,32524.26,31739.4,32261.63,198.87917942
Fri Jun 25 17:00:00 2021,32216.72,32384.68,31929.17,32245.07,99.06531268
Fri Jun 25 18:00:00 2021,32184.75,32228.96,31563.45,31791.7,144.0305747
Fri Jun 25 19:00:00 2021,31808.47,31955.69,31271.02,31397.22,443.63651426
Fri Jun 25 20:00:00 2021,31411.89,31968.46,31355.35,31597.75,212.20062537
Fri Jun 25 21:00:00 2021,31595.95,32215.53,31275.64,32001.95,150.35316847
Fri Jun 25 22:00:00 2021,32028.85,32040.16,31530.18,31985.85,108.5901425
Fri Jun 25 23:00:00 2021,32039.54,32100.6,31681.77,31970.34,63.5568978
Sat Jun 26 00:00:00 2021,32000.67,32263.39,31960.0,32005.3,60.25068056
Sat Jun 26 01:00:00 2021,32044.4,32403.44,31895.72,32365.48,77.77453383
Sat Jun 26 02:00:00 2021,32349.73,32714.46,32121.58,32243.08,87.04531325
Sat Jun 26 03:00:00 2021,32302.87,32426.09,31646.11,31716.64,107.25420437
Sat Jun 26 04:00:00 2021,31728.57,31799.61,30641.1,30726.85,463.31387032
Sat Jun 26 05:00:00 2021,30718.39,30893.35,30082.79,30471.83,407.68066285
Sat Jun 26 06:00:00 2021,30409.47,31311.58,30300.0,31074.69,229.20258934
Sat Jun 26 07:00:00 2021,31067.05,31268.5,30781.34,31109.19,120.61867303
Sat Jun 26 08:00:00 2021,31113.67,31897.3,31113.67,31786.27,146.61463885
Sat Jun 26 09:00:00 2021,31786.27,31970.74,31294.55,31303.55,98.60498688
Sat Jun 26 10:00:00 2021,31382.48,31768.1,30768.2,30806.51,122.81247911
Sat Jun 26 11:00:00 2021,30827.01,31445.02,30520.0,31280.47,159.78740041
Sat Jun 26 12:00:00 2021,31271.84,31626.15,30947.41,31558.37,143.93756493
Sat Jun 26 13:00:00 2021,31549.04,31549.04,30757.77,31258.02,98.10927354
Sat Jun 26 14:00:00 2021,31240.51,31763.76,31060.0,31700.42,104.12819085
Sat Jun 26 15:00:00 2021,31716.24,31909.0,31438.79,31589.35,74.28184606
Sat Jun 26 16:00:00 2021,31540.0,31763.85,31461.87,31594.35,71.39596254
Sat Jun 26 17:00:00 2021,31591.13,31593.19,31070.44,31303.84,92.79683276
Sat Jun 26 18:00:00 2021,31307.93,31445.15,30927.9,31445.15,95.56094508
Sat Jun 26 19:00:00 2021,31405.35,31815.45,31369.67,31788.47,125.72921265
Sat Jun 26 20:00:00 2021,31790.26,32285.73,31649.66,32269.38,90.75998778
Sat Jun 26 21:00:00 2021,32293.98,32640.93,32015.82,32374.99,145.58910529
Sat Jun 26 22:00:00 2021,32381.99,32989.79,32276.62,32882.17,159.45220628
Sat Jun 26 23:00:00 2021,32901.4,33218.65,32687.81,33104.48,144.19996928
Sun Jun 27 00:00:00 2021,33100.82,33203.09,32793.03,33148.89,82.80552724
Sun Jun 27 01:00:00 2021,33171.79,33333.0,32920.0,33160.72,81.01098982
Sun Jun 27 02:00:00 2021,33173.16,33341.11,32819.71,32943.57,62.07652973
Sun Jun 27 03:00:00 2021,32930.52,33219.0,32850.17,33086.56,75.90939386
Sun Jun 27 04:00:00 2021,33077.07,33499.99,33043.01,33300.0,245.39709519
Sun Jun 27 05:00:00 2021,33312.05,33482.8,32990.28,32990.32,154.91962892
Sun Jun 27 06:00:00 2021,33004.33,33185.0,32441.96,32569.47,251.65316353
Sun Jun 27 07:00:00 2021,32609.09,32815.75,32363.93,32693.12,84.95600658
Sun Jun 27 08:00:00 2021,32688.73,33409.0,32596.97,33236.39,165.75266706
Sun Jun 27 09:00:00 2021,33308.3,33585.88,33050.77,33357.58,93.78759551
Sun Jun 27 10:00:00 2021,33319.33,33465.0,32924.93,33137.47,87.04387263
Sun Jun 27 11:00:00 2021,33081.1,33302.29,32732.37,33276.86,108.85545392
Sun Jun 27 12:00:00 2021,33279.61,33279.61,32920.0,33232.31,81.52488384
Sun Jun 27 13:00:00 2021,33232.31,33395.09,32850.0,33023.41,95.3171245
Sun Jun 27 14:00:00 2021,32990.61,33124.18,32887.89,33054.66,78.83003237
Sun Jun 27 15:00:00 2021,33026.16,33026.16,32572.5,32738.09,81.04225123
Sun Jun 27 16:00:00 2021,32715.36,32956.51,32577.17,32827.86,138.59646592
Sun Jun 27 17:00:00 2021,32808.72,32945.59,32620.0,32626.36,113.48151225
Sun Jun 27 18:00:00 2021,32619.86,32871.78,32425.77,32867.73,92.02715145
Sun Jun 27 19:00:00 2021,32848.68,34639.36,32838.62,34387.83,455.9779029
Sun Jun 27 20:00:00 2021,34445.78,34772.94,34185.0,34699.5,180.35881522
Sun Jun 27 21:00:00 2021,34716.02,34992.74,34439.47,34587.07,126.61679622
Sun Jun 27 22:00:00 2021,34560.79,34690.81,34270.01,34270.01,113.72951276
Sun Jun 27 23:00:00 2021,34270.0,34639.19,34270.0,34388.71,74.4674814
Mon Jun 28 00:00:00 2021,34432.21,34549.01,34322.64,34410.31,50.73757193
Mon Jun 28 01:00:00 2021,34409.83,34549.95,34281.88,34360.46,54.01032996
Mon Jun 28 02:00:00 2021,34370.78,34577.54,34345.87,34535.63,67.10534566
Mon Jun 28 03:00:00 2021,34544.93,34827.8,34412.9,34551.07,59.99670634
Mon Jun 28 04:00:00 2021,34549.28,35357.13,34469.42,35051.3,362.20163188
Mon Jun 28 05:00:00 2021,35068.5,35176.1,34748.94,34914.18,132.58807562
Mon Jun 28 06:00:00 2021,34892.9,34940.84,34333.88,34402.01,213.74396263
Mon Jun 28 07:00:00 2021,34432.67,34513.37,33917.07,34209.9,233.27931899
Mon Jun 28 08:00:00 2021,34215.26,34281.18,33985.11,34121.04,66.20128825
Mon Jun 28 09:00:00 2021,34106.17,34501.0,33878.23,34433.03,128.04787162
Mon Jun 28 10:00:00 2021,34423.78,34600.9,34176.66,34295.08,100.90508283
Mon Jun 28 11:00:00 2021,34297.55,34535.49,34224.06,34359.34,78.65611457
Mon Jun 28 12:00:00 2021,34314.26,34983.98,34314.26,34983.98,357.15004859
Mon Jun 28 13:00:00 2021,34985.0,35034.26,34528.54,34666.73,195.60874119
Mon Jun 28 14:00:00 2021,34660.17,34697.41,34056.95,34217.09,129.82191073
Mon Jun 28 15:00:00 2021,34184.13,34314.85,33953.6,34178.87,250.98802898
Mon Jun 28 16:00:00 2021,34158.89,34611.41,34134.67,34459.15,167.05548905
Mon Jun 28 17:00:00 2021,34463.82,34801.18,34287.3,34685.14,228.15990233
Mon Jun 28 18:00:00 2021,34678.02,34831.62,34550.0,34643.67,55.74257951
Mon Jun 28 19:00:00 2021,34628.6,34628.69,34214.0,34441.28,71.59981775
Mon Jun 28 20:00:00 2021,34395.22,34503.74,34116.43,34487.11,51.58010807
Mon Jun 28 21:00:00 2021,34494.42,35182.99,34416.57,34927.77,157.26244268
Mon Jun 28 22:00:00 2021,34905.65,35004.33,34532.72,34649.51,56.14347608
Mon Jun 28 23:00:00 2021,34649.67,34860.11,34262.4,34330.25,125.02800977
Tue Jun 29 00:00:00 2021,34324.55,34658.34,34240.0,34588.39,98.56335703
Tue Jun 29 01:00:00 2021,34587.67,34969.0,34566.21,34867.74,88.4867927
Tue Jun 29 02:00:00 2021,34903.2,35029.0,34570.0,34731.63,51.0384096
Tue Jun 29 03:00:00 2021,34752.48,35400.0,34588.5,35348.5,109.03290146
Tue Jun 29 04:00:00 2021,35366.69,35470.0,34801.0,34872.22,190.55077748
Tue Jun 29 05:00:00 2021,34871.77,35265.52,34750.0,35067.38,112.65620321
Tue Jun 29 06:00:00 2021,35117.23,35377.36,34870.0,35236.47,124.31535078
Tue Jun 29 07:00:00 2021,35276.74,35780.95,35069.91,35649.78,210.51892392
Tue Jun 29 08:00:00 2021,35641.2,35784.65,35505.0,35600.95,184.37140829
Tue Jun 29 09:00:00 2021,35551.32,35988.4,35366.69,35839.93,279.22157527
Tue Jun 29 10:00:00 2021,35826.57,36432.95,35740.43,36337.79,260.78385314
Tue Jun 29 11:00:00 2021,36316.03,36480.88,36119.21,36270.56,135.1907195
Tue Jun 29 12:00:00 2021,36300.3,36361.21,35946.51,36264.95,88.59020424
Tue Jun 29 13:00:00 2021,36263.2,36500.96,36067.22,36367.73,124.83037378
Tue Jun 29 14:00:00 2021,36369.23,36623.79,36186.23,36402.36,174.98232734
Tue Jun 29 15:00:00 2021,36400.73,36402.36,36130.35,36292.48,137.44959072
Tue Jun 29 16:00:00 2021,36281.94,36435.86,36222.98,36418.26,55.05397211
Tue Jun 29 17:00:00 2021,36413.16,36503.59,36130.0,36185.09,154.87574583
Tue Jun 29 18:00:00 2021,36166.72,36323.13,36128.21,36249.51,65.68809859
Tue Jun 29 19:00:00 2021,36225.79,36244.87,35740.0,35945.74,118.0453663
Tue Jun 29 20:00:00 2021,35922.4,36120.73,35821.83,35907.93,76.82796006
Tue Jun 29 21:00:00 2021,35900.05,36099.82,35655.0,35880.77,90.83160206
Tue Jun 29 22:00:00 2021,35872.76,35937.6,35696.47,35841.87,57.37380919
Tue Jun 29 23:00:00 2021,35791.33,35913.33,35690.25,35814.53,140.37453201
Wed Jun 30 00:00:00 2021,35766.89,35766.89,34936.0,35105.95,188.96146713
Wed Jun 30 01:00:00 2021,35095.46,35288.99,34600.0,34754.69,135.32774717
Wed Jun 30 02:00:00 2021,34758.5,34960.05,34672.21,34789.0,120.58921963
Wed Jun 30 03:00:00 2021,34755.0,35144.34,34736.32,35025.65,62.81612979
Wed Jun 30 04:00:00 2021,35037.21,35289.0,34902.77,35268.6,95.87940721
Wed Jun 30 05:00:00 2021,35249.97,35339.92,34500.0,34607.61,144.28441801
Wed Jun 30 06:00:00 2021,34601.01,34737.92,34422.93,34674.73,158.85026327
Wed Jun 30 07:00:00 2021,34637.96,34901.07,34572.66,34739.55,144.71818359
Wed Jun 30 08:00:00 2021,34779.94,35009.09,34578.29,34870.49,65.1719162
Wed Jun 30 09:00:00 2021,34844.74,35032.21,34585.1,34678.66,473.40061457
Wed Jun 30 10:00:00 2021,34666.53,34769.44,34469.87,34750.66,111.19380271
Wed Jun 30 11:00:00 2021,34752.97,34845.54,34502.71,34600.6,75.96940305
Wed Jun 30 12:00:00 2021,34638.23,34644.11,34063.39,34216.46,149.0778001
Wed Jun 30 13:00:00 2021,34192.91,34382.09,34049.36,34132.28,104.92477985
Wed Jun 30 14:00:00 2021,34122.68,34796.1,34122.68,34717.75,90.63917129
Wed Jun 30 15:00:00 2021,34727.19,34898.52,34582.7,34835.27,89.88537733
Wed Jun 30 16:00:00 2021,34850.0,34851.85,34677.0,34780.49,142.18389235
Wed Jun 30 17:00:00 2021,34786.46,35100.27,34440.69,34596.71,165.7588052
Wed Jun 30 18:00:00 2021,34596.76,35037.53,34596.76,34800.9,90.52624437
Wed Jun 30 19:00:00 2021,34801.59,34930.39,34630.0,34869.73,343.22867144
Wed Jun 30 20:00:00 2021,34903.19,35212.12,34903.19,35037.23,139.07813778
Wed Jun 30 21:00:00 2021,35059.71,35071.34,34722.86,34722.86,111.0116256
Wed Jun 30 22:00:00 2021,34742.43,35039.0,34742.43,34957.77,54.02184203
Wed Jun 30 23:00:00 2021,34933.7,34940.87,34224.27,34314.84,107.7636794
Thu Jul  1 00:00:00 2021,34323.34,34419.21,34130.0,34130.0,74.76599596
Thu Jul  1 01:00:00 2021,34116.87,34343.58,34053.76,34342.53,54.29873645
Thu Jul  1 02:00:00 2021,34343.46,34422.2,34192.74,34347.86,40.31780142
Thu Jul  1 03:00:00 2021,34340.0,34471.38,33467.0,33551.61,210.52027621
Thu Jul  1 04:00:00 2021,33551.61,33637.93,33333.19,33340.73,289.53749949
Thu Jul  1 05:00:00 2021,33342.84,33552.56,33223.55,33452.69,403.91639728
Thu Jul  1 06:00:00 2021,33450.82,33528.33,33102.68,33277.26,171.49195422
Thu Jul  1 07:00:00 2021,33237.86,33397.49,32990.28,33193.46,112.31173568
Thu Jul  1 08:00:00 2021,33193.46,33739.0,33158.0,33739.0,306.66514884
Thu Jul  1 09:00:00 2021,33716.59,33870.73,33447.6,33669.14,198.80314071
Thu Jul  1 10:00:00 2021,33668.98,33816.94,33416.1,33416.1,91.80486823
Thu Jul  1 11:00:00 2021,33418.22,33621.16,33047.4,33220.72,169.29518212
Thu Jul  1 12:00:00 2021,33214.65,33674.0,33178.46,33456.64,87.84364956
Thu Jul  1 13:00:00 2021,33434.87,33548.84,33129.9,33171.67,119.67318142
Thu Jul  1 14:00:00 2021,33168.14,33559.21,33100.06,33501.4,58.01241628
Thu Jul  1 15:00:00 2021,33515.2,33668.84,33247.75,33356.51,57.46567741
Thu Jul  1 16:00:00 2021,33347.2,33386.11,32700.88,33119.94,142.1648911
Thu Jul  1 17:00:00 2021,33139.0,33461.01,33139.0,33426.45,56.76310853
Thu Jul  1 18:00:00 2021,33426.09,33631.23,33266.42,33509.3,65.40536678
Thu Jul  1 19:00:00 2021,33551.05,33654.93,33458.4,33565.26,61.26974691
Thu Jul  1 20:00:00 2021,33565.31,33669.19,33297.37,33564.21,73.63933739
Thu Jul  1 21:00:00 2021,33537.11,33981.51,33428.35,33782.89,101.67757456
Thu Jul  1 22:00:00 2021,33820.46,33825.56,33254.47,33281.14,57.63120674
Thu Jul  1 23:00:00 2021,33256.93,33357.65,33148.89,33271.35,43.70708944
Fri Jul  2 00:00:00 2021,33261.33,33276.52,32777.77,32916.94,82.17549164
Fri Jul  2 01:00:00 2021,32912.31,33174.0,32854.43,33141.07,89.67439276
Fri Jul  2 02:00:00 2021,33149.06,33213.37,32700.05,32841.78,70.99075281
Fri Jul  2 03:00:00 2021,32838.88,32993.72,32718.76,32969.99,78.88862119
Fri Jul  2 04:00:00 2021,32960.6,33497.0,32888.0,33377.71,102.06004632
Fri Jul  2 05:00:00 2021,33383.6,33602.78,33228.5,33382.57,95.22378876
Fri Jul  2 06:00:00 2021,33370.55,33388.09,32873.97,32975.9,90.12681146
Fri Jul  2 07:00:00 2021,32972.9,33077.81,32760.76,32980.0,91.56098991
Fri Jul  2 08:00:00 2021,33001.88,33256.87,32855.0,33028.8,78.71557077
Fri Jul  2 09:00:00 2021,33000.0,33335.33,32872.41,33231.75,145.63344714
Fri Jul  2 10:00:00 2021,33268.37,33564.46,33113.01,33500.51,117.18707047
Fri Jul  2 11:00:00 2021,33491.55,33738.36,33305.0,33669.75,168.52131238
Fri Jul  2 12:00:00 2021,33669.73,33716.72,33384.36,33689.79,76.74207561
Fri Jul  2 13:00:00 2021,33710.16,33801.0,33454.19,33634.73,147.40672037
Fri Jul  2 14:00:00 2021,33616.25,33684.01,33385.98,33473.5,74.59172307
Fri Jul  2 15:00:00 2021,33459.03,33464.69,33255.0,33305.46,76.51424334
Fri Jul  2 16:00:00 2021,33302.16,33369.32,33112.25,33358.58,61.25866035
Fri Jul  2 17:00:00 2021,33332.53,33332.53,33048.89,33149.38,85.42447147
Fri Jul  2 18:00:00 2021,33132.67,33514.9,33092.24,33465.51,51.99240383
Fri Jul  2 19:00:00 2021,33489.66,33741.05,33421.61,33711.52,44.31729862
Fri Jul  2 20:00:00 2021,33710.16,33925.78,33646.05,33811.56,54.81705324
Fri Jul  2 21:00:00 2021,33810.46,33922.66,33468.46,33531.79,58.14290445
Fri Jul  2 22:00:00 2021,33531.79,33775.18,33531.79,33692.25,34.61539073
Fri Jul  2 23:00:00 2021,33699.06,33699.06,33490.52,33534.07,23.99229932
Sat Jul  3 00:00:00 2021,33513.91,33568.14,33333.1,33527.82,29.73990569
Sat Jul  3 01:00:00 2021,33532.09,33702.52,33461.02,33679.74,19.38078812
Sat Jul  3 02:00:00 2021,33689.56,33815.58,33600.44,33728.51,23.74366103
Sat Jul  3 03:00:00 2021,33727.84,33848.37,33665.53,33703.86,16.93036594
Sat Jul  3 04:00:00 2021,33694.06,34689.44,33617.05,34512.05,181.0492786
Sat Jul  3 05:00:00 2021,34517.07,34652.1,34414.39,34526.6,103.51580183
Sat Jul  3 06:00:00 2021,34524.5,34770.45,34499.83,34643.35,64.02969603
Sat Jul  3 07:00:00 2021,34642.37,34706.18,34545.19,34622.51,77.8048051
Sat Jul  3 08:00:00 2021,34631.54,34634.71,34436.62,34606.29,37.1504215
Sat Jul  3 09:00:00 2021,34614.94,34815.12,34496.65,34565.43,144.75995268
Sat Jul  3 10:00:00 2021,34563.03,34724.0,34495.15,34711.49,40.05844882
Sat Jul  3 11:00:00 2021,34710.98,34777.85,34612.58,34703.53,39.67998703
Sat Jul  3 12:00:00 2021,34693.28,34747.28,34532.4,34631.63,21.34022981
Sat Jul  3 13:00:00 2021,34634.63,34671.97,34480.3,34551.01,32.55954001
Sat Jul  3 14:00:00 2021,34547.93,34959.72,34547.93,34778.72,26.0782221
Sat Jul  3 15:00:00 2021,34804.7,34804.7,34624.26,34676.4,29.02317005
Sat Jul  3 16:00:00 2021,34683.86,34821.52,34600.3,34759.19,20.39596475
Sat Jul  3 17:00:00 2021,34753.97,34864.4,34624.44,34734.41,38.18731762
Sat Jul  3 18:00:00 2021,34702.39,34910.0,34510.2,34558.7,63.2101779
Sat Jul  3 19:00:00 2021,34554.52,34658.48,34242.3,34581.93,83.29569327
Sat Jul  3 20:00:00 2021,34556.41,34729.0,34355.0,34688.3,35.81290153
Sat Jul  3 21:00:00 2021,34672.08,34797.15,34512.62,34528.69,30.1755938
Sat Jul  3 22:00:00 2021,34505.0,34600.0,34404.29,34462.94,36.70677867
Sat Jul  3 23:00:00 2021,34462.94,34666.45,34420.19,34620.07,15.10856626
Sun Jul  4 00:00:00 2021,34581.93,34777.85,34566.46,34659.85,16.97672893
Sun Jul  4 01:00:00 2021,34653.14,34848.54,34653.14,34790.32,27.77360392
Sun Jul  4 02:00:00 2021,34755.33,35326.57,34707.97,35207.6,61.07842679
Sun Jul  4 03:00:00 2021,35210.16,35485.38,35058.12,35424.32,80.0055225
Sun Jul  4 04:00:00 2021,35420.71,35702.85,35359.63,35592.21,90.73643827
Sun Jul  4 05:00:00 2021,35608.43,35693.84,35404.89,35546.03,122.05156824
Sun Jul  4 06:00:00 2021,35541.87,35554.67,35380.0,35484.34,42.94772725
Sun Jul  4 07:00:00 2021,35516.12,35622.64,35457.53,35605.64,57.55994555
Sun Jul  4 08:00:00 2021,35616.94,35621.74,35479.83,35541.03,23.83579911
Sun Jul  4 09:00:00 2021,35516.3,35578.53,35248.08,35256.96,43.53752166
Sun Jul  4 10:00:00 2021,35274.87,35438.06,35274.87,35354.35,32.5203792
Sun Jul  4 11:00:00 2021,35355.63,35520.08,35314.34,35476.37,24.58541913
Sun Jul  4 12:00:00 2021,35454.8,35561.28,35401.08,35513.31,36.32986553
Sun Jul  4 13:00:00 2021,35513.36,35689.91,35445.61,35466.6,36.99748877
Sun Jul  4 14:00:00 2021,35480.2,35611.06,35403.46,35563.33,42.78452348
Sun Jul  4 15:00:00 2021,35544.62,35544.62,35399.0,35517.27,46.06200052
Sun Jul  4 16:00:00 2021,35530.18,35615.65,35501.19,35572.8,38.38763402
Sun Jul  4 17:00:00 2021,35565.98,35572.08,35449.1,35552.82,44.06284802
Sun Jul  4 18:00:00 2021,35551.28,35960.0,35501.37,35909.92,84.6920519
Sun Jul  4 19:00:00 2021,35884.52,35897.43,35330.0,35389.34,123.57570589
Sun Jul  4 20:00:00 2021,35340.23,35489.51,35224.5,35289.21,45.51157787
Sun Jul  4 21:00:00 2021,35255.0,35258.7,34757.48,34824.89,125.72014223
Sun Jul  4 22:00:00 2021,34898.82,34929.67,34454.5,34575.55,85.55959715
Sun Jul  4 23:00:00 2021,34560.8,34656.73,34315.71,34429.76,97.18384276
Mon Jul  5 00:00:00 2021,34430.21,34550.49,34222.0,34363.38,58.0123001
Mon Jul  5 01:00:00 2021,34363.72,34409.98,34044.19,34219.27,110.10318576
Mon Jul  5 02:00:00 2021,34199.5,34371.8,34057.11,34344.53,96.69202986
Mon Jul  5 03:00:00 2021,34344.29,34397.53,34237.39,34332.45,53.72452244
Mon Jul  5 04:00:00 2021,34295.01,34306.27,34071.76,34271.7,65.30134318
Mon Jul  5 05:00:00 2021,34269.56,34336.99,34126.78,34273.32,84.43588439
Mon Jul  5 06:00:00 2021,34256.42,34455.43,34256.42,34335.96,66.9060514
Mon Jul  5 07:00:00 2021,34311.52,34554.76,34301.37,34489.11,58.02422531
Mon Jul  5 08:00:00 2021,34489.11,34513.35,33320.0,33386.32,207.08018184
Mon Jul  5 09:00:00 2021,33393.01,33627.02,33320.0,33458.7,99.25309519
Mon Jul  5 10:00:00 2021,33462.1,33764.59,33461.38,33643.19,81.32720524
Mon Jul  5 11:00:00 2021,33636.59,33738.04,33565.65,33712.22,83.60808774
Mon Jul  5 12:00:00 2021,33711.95,33772.86,33480.82,33600.0,57.30206431
Mon Jul  5 13:00:00 2021,33607.61,33750.61,33557.1,33665.18,48.12720262
Mon Jul  5 14:00:00 2021,33665.18,33750.23,33143.0,33729.14,121.89869674
Mon Jul  5 15:00:00 2021,33737.52,34220.97,33737.52,34010.55,127.60156048
Mon Jul  5 16:00:00 2021,33997.83,34279.67,33997.83,34136.51,100.05136857
Mon Jul  5 17:00:00 2021,34149.71,34210.39,33738.94,33859.82,167.62830169
Mon Jul  5 18:00:00 2021,33851.04,34222.08,33851.04,34155.59,160.43065395
Mon Jul  5 19:00:00 2021,34172.18,34216.54,33958.28,33979.76,66.98179825
Mon Jul  5 20:00:00 2021,33987.7,34124.21,33701.0,33704.21,31.40006798
Mon Jul  5 21:00:00 2021,33730.76,34186.26,33655.01,34064.12,61.48379536
Mon Jul  5 22:00:00 2021,34060.96,34076.03,33800.0,33828.35,43.19367127
Mon Jul  5 23:00:00 2021,33780.0,33944.0,33730.0,33938.95,40.6634834
Tue Jul  6 00:00:00 2021,33931.38,33980.15,33857.92,33928.42,64.65213544
